81,3727.055556,68.387558
82,3305.069307,58.081584
83,2937.395604,54.373127
84,2585.600000,51.311938
85,2290.776471,44.946864
86,2017.961538,36.940160
87,1784.824176,34.343319
88,1569.542169,29.613698
89,1370.062500,25.071071
90,1208.181818,22.923066
91,1048.949367,18.225659
92,917.655914,15.390609
93,802.950617,13.325832
96,421.250000,7.871803
