85,3650.520672,3.334238
86,3184.242437,3.077654
87,2768.795303,2.763251
88,2400.590113,2.844750
89,2066.235758,2.383602
90,1776.981034,2.273404
91,1515.664195,2.400194
92,1287.681280,2.212954
93,1087.933155,2.162289
96,461.913849,2.734854
